SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	LRSkill	DelType	IsAura	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	MisslesForm	MissleMoveKind	MissleSpeed	MissleLifeTime	MissleHeight	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	ClientSend	SkillCostType	CostValue	TimePerCast	IsPhysical	AttackTargetType	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	AddBaseDamage	SkillType	InitialStatus	SkillSeries	DamageType	DamageTargetType	DamageVal	NpcPercent	SkillDesc	SkillLevel	IncorBuffId	IncorBAvailRating	IncorBTarget	CorBuffId	CorBAvailRating	CorBTarget	Group	Category	Category1	Category2	Category3	Barrier	AddCriProb	CriDamage	MostAffNum	CastSpeed	DoHurt	ToolTipsView	ReqView	DescView	SummonNpcId	TrapId	AddToListInit	IsTalismanSkill	IsSwitchSkill	CostItem	Threat	CommonCoolDown	LevelUpBuffId	CostSkillExp	TargetFilterInfo	InvokeHideSkillId
烈影枪		252		0	lieyingqiang	\spr\skill\xingtian\lieyingqiang1.spr								0													3					0	50	2000	0	3		0											5			2											0	3	251						2	67	100	1				25		2			8				0				为自己附加烈影枪效果，此效果下受到近战物理伤害时15%几率激发烈影枪，对自己周围5尺范围内的敌对目标造成10点近程物理伤害，受100%攻击加成			1						3			
烈影枪		253		0	lieyingqiang	\spr\skill\xingtian\lieyingqiang1.spr								0													3					0	50	2000	0	3		0											5			2											0	3	251						3	68	100	1				25		2			8				0				为自己附加烈影枪效果，此效果下受到近战物理伤害时15%几率激发烈影枪，对自己周围5尺范围内的敌对目标造成15点近程物理伤害，受100%攻击加成			1						3			
烈影枪		254		0	lieyingqiang	\spr\skill\xingtian\lieyingqiang1.spr								0													3					0	50	2000	0	3		0											5			2											0	3	251						4	69	100	1				25		2			8				0				为自己附加烈影枪效果，此效果下受到近战物理伤害时15%几率激发烈影枪，对自己周围5尺范围内的敌对目标造成20点近程物理伤害，受100%攻击加成			1						3			
烈影枪		255		0	lieyingqiang	\spr\skill\xingtian\lieyingqiang1.spr								0													3					0	50	2000	0	3		0											5			2											0	3	251						5	70	100	1				25		2			8				0				为自己附加烈影枪效果，此效果下受到近战物理伤害时15%几率激发烈影枪，对自己周围5尺范围内的敌对目标造成25点近程物理伤害，受100%攻击加成			1						3			
经脉逆转		261		0	jingmainizhuan	\spr\skill\xingtian\jingmainizhuan.spr								0													3					0	10	120000	0	3		0											3			2											0	3	261						1	76	100	1				27		2			8				0				为自己附加经脉逆转效果，3秒后转化所有法力值为生命值，转化比例为1：1，受到伤害此效果消失			1						3			
经脉逆转		262		0	jingmainizhuan	\spr\skill\xingtian\jingmainizhuan.spr								0													3					0	10	120000	0	3		0											3			2											0	3	261						2	77	100	1				27		2			8				0				为自己附加经脉逆转效果，3秒后转化所有法力值为生命值，转化比例为1：1.5，受到伤害此效果消失			1						3			
经脉逆转		263		0	jingmainizhuan	\spr\skill\xingtian\jingmainizhuan.spr								0													3					0	10	120000	0	3		0											3			2											0	3	261						3	78	100	1				27		2			8				0				为自己附加经脉逆转效果，3秒后转化所有法力值为生命值，转化比例为1：2，受到伤害此效果消失			1						3			
猛鬼破冲		271		0	mengguipochong	\spr\skill\xingtian\mengguipochong.spr								800													3					0	20	40000	0	241		0											3			2											0	3	271						1	79	100	2				28		2			8				0				迅速接近目标，并使其无法移动,持续2秒			1						3			
猛鬼破冲		272		0	mengguipochong	\spr\skill\xingtian\mengguipochong.spr								800													3					0	20	35000	0	241		0											3			2											0	3	271						2	79	100	2				28		2			8				0				迅速接近目标，并使其无法移动,持续2秒			1						3			
猛鬼破冲		273		0	mengguipochong	\spr\skill\xingtian\mengguipochong.spr								800													3					0	20	30000	0	241		0											3			2											0	3	271						3	79	100	2				28		2			8				0				迅速接近目标，并使其无法移动,持续2秒			1						3			
魔王不动尊		281		1	mowangbudongzun									0													3								0	3		0											3														0	3	281						1	80	100	1				29		2			8				0				被动，25%几率防后仰			1						3			
魔王不动尊		282		1	mowangbudongzun									0													3								0	3		0											3														0	3	281						2	81	100	1				29		2			8				0				被动，50%几率防后仰			1						3			
魔王不动尊		283		1	mowangbudongzun									0													3								0	3		0											3														0	3	281						3	82	100	1				29		2			8				0				被动，75%几率防后仰			1						3			
迅霎神仪		291		0	xunshashenyi									0													3							120000	0	3		0											2			2											0	3	291						1	83,64	100,100	1,1				30		2			8				1000				使猛鬼破冲立刻冷却，并且在下一次使用血浪三叠时相当于连续使用第二次的效果			1						3			
迅霎神仪		292		0	xunshashenyi									0													3							120000	0	3		0											2			2											0	3	291						2	83,65	100,100	1,1				30		2			8				1000				使猛鬼破冲立刻冷却，并且在下一次使用血浪三叠时相当于连续使用第三次的效果			1						3			
狂魔饮血		301		0	kuangmoyinxue	\spr\skill\xingtian\kuangmoyinxue.spr								0													3					0	50	2000	0	3		0											6			2											0	3	301						1	84	100	1				31		2			8				0				使自己处于狂魔饮血状态，根据当前生命比例加成爆击率，生命比例越低，加成爆击率越高，生命在55%时加成达到最高6.7%，受回复生命的法术或物品影响效果降低50%，不可被驱散			1						3			
狂魔饮血		302		0	kuangmoyinxue	\spr\skill\xingtian\kuangmoyinxue.spr								0													3					0	50	2000	0	3		0											6			2											0	3	301						2	85	100	1				31		2			8				0				使自己处于狂魔饮血状态，根据当前生命比例加成爆击率，生命比例越低，加成爆击率越高，生命在50%时加成达到最高10%，受回复生命的法术或物品影响效果降低50%，不可被驱散			1						3			
狂魔饮血		303		0	kuangmoyinxue	\spr\skill\xingtian\kuangmoyinxue.spr								0													3					0	50	2000	0	3		0											6			2											0	3	301						3	86	100	1				31		2			8				0				使自己处于狂魔饮血状态，根据当前生命比例加成爆击率，生命比例越低，加成爆击率越高，生命在45%时加成达到最高13.7%，受回复生命的法术或物品影响效果降低50%，不可被驱散			1						3			
狂魔饮血		304		0	kuangmoyinxue	\spr\skill\xingtian\kuangmoyinxue.spr								0													3					0	50	2000	0	3		0											6			2											0	3	301						4	87	100	1				31		2			8				0				使自己处于狂魔饮血状态，根据当前生命比例加成爆击率，生命比例越低，加成爆击率越高，生命在40%时加成达到最高18%，受回复生命的法术或物品影响效果降低50%，不可被驱散			1						3			
狂魔饮血		305		0	kuangmoyinxue	\spr\skill\xingtian\kuangmoyinxue.spr								0													3					0	50	2000	0	3		0											6			2											0	3	301						5	88	100	1				31		2			8				0				使自己处于狂魔饮血状态，根据当前生命比例加成爆击率，生命比例越低，加成爆击率越高，生命在35%时加成达到最高22.7%，受回复生命的法术或物品影响效果降低50%，不可被驱散			1						3			
狂魔饮血		306		0	kuangmoyinxue	\spr\skill\xingtian\kuangmoyinxue.spr								0													3					0	50	2000	0	3		0											6			2											0	3	301						6	89	100	1				31		2			8				0				使自己处于狂魔饮血状态，根据当前生命比例加成爆击率，生命比例越低，加成爆击率越高，生命在30%时加成达到最高28%，受回复生命的法术或物品影响效果降低50%，不可被驱散			1						3			
鬼噬		311		1	guishi									0													3								0	3		0											10														0	3	311						1	90	100	1				32		2			8				0				被动，每杀死一个目标，为自己增加鬼噬效果，增加物理攻击上限2点，狂魔饮血状态下有效			1						3			
鬼噬		312		1	guishi									0													3								0	3		0											10														0	3	311						2	91	100	1				32		2			8				0				被动，每杀死一个目标，为自己增加鬼噬效果，增加物理攻击上限2点，可叠加2次，狂魔饮血状态下有效			1						3			
鬼噬		313		1	guishi									0													3								0	3		0											10														0	3	311						3	92	100	1				32		2			8				0				被动，每杀死一个目标，为自己增加鬼噬效果，增加物理攻击上限2点，可叠加3次，狂魔饮血状态下有效			1						3			
鬼噬		314		1	guishi									0													3								0	3		0											10														0	3	311						4	93	100	1				32		2			8				0				被动，每杀死一个目标，为自己增加鬼噬效果，增加物理攻击上限2点，可叠加4次，狂魔饮血状态下有效			1						3			
鬼噬		315		1	guishi									0													3								0	3		0											10														0	3	311						5	94	100	1				32		2			8				0				被动，每杀死一个目标，为自己增加鬼噬效果，增加物理攻击上限2点，可叠加5次，狂魔饮血状态下有效			1						3			
鬼噬		316		1	guishi									0													3								0	3		0											10														0	3	311						6	95	100	1				32		2			8				0				被动，每杀死一个目标，为自己增加鬼噬效果，增加物理攻击上限2点，可叠加6次，狂魔饮血状态下有效			1						3			
鬼噬		317		1	guishi									0													3								0	3		0											10														0	3	311						7	96	100	1				32		2			8				0				被动，每杀死一个目标，为自己增加鬼噬效果，增加物理攻击上限2点，可叠加7次，狂魔饮血状态下有效			1						3			
鬼噬		318		1	guishi									0													3								0	3		0											10														0	3	311						8	97	100	1				32		2			8				0				被动，每杀死一个目标，为自己增加鬼噬效果，增加物理攻击上限2点，可叠加8次，狂魔饮血状态下有效			1						3			
鬼噬		319		1	guishi									0													3								0	3		0											10														0	3	311						9	98	100	1				32		2			8				0				被动，每杀死一个目标，为自己增加鬼噬效果，增加物理攻击上限2点，可叠加9次，狂魔饮血状态下有效			1						3			
鬼噬		320		1	guishi									0													3								0	3		0											10														0	3	311						10	99	100	1				32		2			8				0				被动，每杀死一个目标，为自己增加鬼噬效果，增加物理攻击上限2点，可叠加10次，狂魔饮血状态下有效			1						3			
血祭		331		0	xueji	\spr\skill\xingtian\xueji.spr								0													3					2	50	2000	0	3		0											5			2											0	2	331						1	120	100	1				33		2			8				0				为自己附加血祭效果，每杀死一个敌人回复100点生命值，不可被驱散，狂魔饮血状态下有效			1						3			
血祭		332		0	xueji	\spr\skill\xingtian\xueji.spr								0													3					2	50	2000	0	3		0											5			2											0	2	331						2	121	100	1				33		2			8				0				为自己附加血祭效果，每杀死一个敌人回复150点生命值，不可被驱散，狂魔饮血状态下有效			1						3			
血祭		333		0	xueji	\spr\skill\xingtian\xueji.spr								0													3					2	50	2000	0	3		0											5			2											0	2	331						3	122	100	1				33		2			8				0				为自己附加血祭效果，每杀死一个敌人回复200点生命值，不可被驱散，狂魔饮血状态下有效			1						3			
血祭		334		0	xueji	\spr\skill\xingtian\xueji.spr								0													3					2	50	2000	0	3		0											5			2											0	2	331						4	123	100	1				33		2			8				0				为自己附加血祭效果，每杀死一个敌人回复250点生命值，不可被驱散，狂魔饮血状态下有效			1						3			
血祭		335		0	xueji	\spr\skill\xingtian\xueji.spr								0													3					2	50	2000	0	3		0											5			2											0	2	331						5	124	100	1				33		2			8				0				为自己附加血祭效果，每杀死一个敌人回复300点生命值，不可被驱散，狂魔饮血状态下有效			1						3			
