Name	Kind	Camp	Series	Treasure	Treasure1	HeadImageSet	HeadImage	ClientOnly	CorpseIdx	RedLum	GreenLum	BlueLum	NpcResType	ArmorType	HelmType	WeaponType	CuffType	BootType	ShoulderType	HorseType	RideHorse	StandFrame	StandFrame1	DeathFrame	WalkFrame	RunFrame	HurtFrame	Skill1	Skill2	Skill3	Skill4	Skill5	ActionScript	ActionTime	BreakTime	LevelScript	ExpParam	SkillExp	LifeParam	LifeReplenish	ARParam	DefenseParam	MinMeleeDamage	MaxMeleeDamage	MinRangeDamage	MaxRangeDamage	MinFireDamage	MaxFireDamage	MinColdDamage	MaxColdDamage	MinWindDamage	MaxWindDamage	MinLightingDamage	MaxLightingDamage	MinBlackDamage	MaxBlackDamage	MinPoisonDamage	MaxPoisonDamage	WalkSpeed	RunSpeed	AttackSpeed	CastSpeed	VisionRadius	HitRecover	ActiveRadius	AIMode	AIParam1	AIParam2	AIParam3	AIParam4	AIParam5	AIParam6	AIParam7	AIParam8	AIParam9	MeleeResist	RangeResist	FireResist	ColdResist	WindResist	LightResist	BlackResist	PoisonResist	ReviveFrame	Stature	DropRateFile	DropRateFile1	DropRateFile2	DropRateFile3	AIMaxTime	BarrierW	BarrierH	DeathScript	NpcColor	ReviveBuff	DeathBuff	GUID	LifeBarType	ShowLifePercent	NameColor	Blood			
²®ÒØ¿¼	3	6	0	1	1	NpcFace	duyi		14				passerby035	0	0	0	0	0	0	0	0	28	38	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,141,0,10	100,75,0,10	100,125,0,0	100,137,0,0															7	7	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			30|0	30|0	30|0	30|0	30|0	0|0	1080	120					20	1	1	\script\main.lua	0	3857									
·ç²©Á¼	3	6	0	1	1	NpcFace	yinhong		14				passerby046	0	0	0	0	0	0	0	0	28	38	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,141,0,10	100,75,0,10	100,125,0,0	100,137,0,0															7	7	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			30|0	30|0	10|0	50|0	30|0	0|0	1080	130					20	1	1	\script\main.lua	0	3857									
Ê¯ ¼¾	3	6	0	1	1	NpcFace	huanggun		14				passerby034	0	0	0	0	0	0	0	0	28	38	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,129,0,10	100,69,0,10	100,107,0,0	100,118,0,0															6	6	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			30|0	30|0	10|0	50|0	30|0	0|0	1080	120					20	1	1	\script\main.lua	0	3857									
³ÂÍ©	3	6	0	1	1	NpcFace	yunzhongzi		14				passerby013	0	0	0	0	0	0	0	0	28	38	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,150,0,10	100,82,0,10	100,133,0,0	100,146,0,0															7	7	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			35|0	35|0	50|0	20|0	35|0	0|0	1080	120					20	1	1	\script\main.lua	0	3857									
È®ÈÖÊ×Áì	3	6	0	1	1	NpcFace	huangfeibao		14				passerby032	0	0	0	0	0	0	0	0	28	16	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,24,0,10	100,19,0,10	100,18,0,0	100,26,0,0															4	4	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			15|0	15|0	15|0	15|0	15|0	0|0	540	150					20	1	1	\script\main.lua	0	3857									
Óà»¯Áú	3	6	0	1	1	NpcFace	bigan		14				passerby060	0	0	0	0	0	0	0	0	28	18	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,24,0,10	100,19,0,10	100,18,0,0	100,26,0,0															4	4	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	50			15|0	15|0	15|0	15|0	15|0	0|0	540	120					20	1	1	\script\main.lua	0	3857									
×¼ÌáµÀÈË	3	6	0	1	1	NpcFace	shanrong		14				passerby029	0	0	0	0	0	0	0	0	28	15	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,24,0,10	100,19,0,10	100,18,0,0	100,26,0,0															4	4	20	20	300	50	1500	4	60	40	30	20	10	0	0	50	10			15|0	15|0	15|0	15|0	15|0	0|0	540	130					20	1	1	\script\main.lua	0	3857									
ÏôÉý	3	6	0	1	1	NpcFace	yinjiao		14				passerby005	0	0	0	0	0	0	0	0	28	31	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,34,0,10	100,26,0,10	100,29,0,0	100,36,0,0															5	5	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			15|0	15|0	15|0	15|0	15|0	0|0	540	115					20	1	1	\script\main.lua	0	3857									
²Ü±¦	3	6	0	1	1	NpcFace	yunzhongzi		14				passerby043	0	0	0	0	0	0	0	0	28	31	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,34,0,10	100,26,0,10	100,29,0,0	100,36,0,0															5	5	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			15|0	15|0	15|0	15|0	15|0	0|0	540	115					20	1	1	\script\main.lua	0	3857									
ÂÀÔÀ	3	6	0	1	1	NpcFace	lihan		14				passerby015	0	0	0	0	0	0	0	0	28	31	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,34,0,10	100,26,0,10	100,29,0,0	100,36,0,0															5	5	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			15|0	15|0	15|0	15|0	15|0	0|0	540	140					20	1	1	\script\main.lua	0	3857									
ÕÅ¿ü	3	6	0	1	1	NpcFace	duyi		14				passerby016	0	0	0	0	0	0	0	0	28	25	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,34,0,10	100,26,0,10	100,29,0,0	100,36,0,0															5	5	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			15|0	15|0	15|0	15|0	15|0	0|0	540	125					20	1	1	\script\main.lua	0	3857									
¸ßÀ¼Ó¢	3	6	0	1	1	NpcFace	qiongxiao		14				passerby019	0	0	0	0	0	0	0	0	28	14	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,102,0,10	100,55,0,10	100,79,0,0	100,91,0,0															5	5	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			30|0	30|0	10|0	50|0	30|0	0|0	810	120					20	1	1	\script\main.lua	0	3857									
ÕÅ¹ð·¼	3	6	0	1	1	NpcFace	huangtianlin		14				passerby018	0	0	0	0	0	0	0	0	28	23	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,48,0,10	100,32,0,10	100,44,0,0	100,53,0,0															5	5	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			15|0	15|0	15|0	15|0	15|0	0|0	540	130					20	1	1	\script\main.lua	0	3857									
Â½Ñ¹	3	6	0	1	1	NpcFace	yunzhongzi		14				passerby052	0	0	0	0	0	0	0	0	28	18	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,69,0,10	100,39,0,10	100,52,0,0	100,65,0,0															5	5	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			25|0	25|0	25|0	25|0	25|0	0|0	540	110					20	1	1	\script\main.lua	0	3857									
¹²¹¤	3	6	0	1	1	NpcFace	yuxugongguanzhu		14				passerby061	0	0	0	0	0	0	0	0	28	31	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,87,0,10	100,47,0,10	100,70,0,0	100,82,0,0															4	4	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			30|0	30|0	10|0	50|0	30|0	0|0	540	120					20	1	1	\script\main.lua	0	3857									
µÀÐÐÌì×ð	3	6	0	1	1	NpcFace	yuling		14				passerby053	0	0	0	0	0	0	0	0	28	22	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,34,0,10	100,26,0,10	100,29,0,0	100,36,0,0															5	5	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			15|0	15|0	15|0	15|0	15|0	0|0	540	120					20	1	1	\script\main.lua	0	3857									
ÔÆÏö	3	6	0	1	1	NpcFace	yuling		14				passerby039	0	0	0	0	0	0	0	0	28	18	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,102,0,10	100,55,0,10	100,79,0,0	100,91,0,0															5	5	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			30|0	30|0	50|0	10|0	30|0	0|0	810	120					20	1	1	\script\main.lua	0	3857									
±ÌÏö	3	6	0	1	1	NpcFace	qiongxiao		14				passerby019	0	0	0	0	0	0	0	0	28	38	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,117,0,10	100,64,0,10	100,97,0,0	100,109,0,0															6	6	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			30|0	30|0	10|0	50|0	30|0	0|0	810	120					20	1	1	\script\main.lua	0	3857									
ÇíÏö	3	6	0	1	1	NpcFace	yuling		14				passerby053	0	0	0	0	0	0	0	0	28	38	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,117,0,10	100,64,0,10	100,97,0,0	100,109,0,0															6	6	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			30|0	30|0	50|0	10|0	30|0	0|0	810	120					20	1	1	\script\main.lua	0	3857									
Òó½¼	3	6	0	1	1	NpcFace	huangtianlin		14				passerby018	0	0	0	0	0	0	0	0	28	38	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,117,0,10	100,64,0,10	100,97,0,0	100,109,0,0															6	6	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			30|0	30|0	50|0	10|0	30|0	0|0	810	130					20	1	1	\script\main.lua	0	3857									
Òóºé	3	6	0	1	1	NpcFace	yuxugongguanzhu		14				passerby061	0	0	0	0	0	0	0	0	28	38	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,117,0,10	100,64,0,10	100,97,0,0	100,109,0,0															6	6	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			50|0	10|0	30|0	30|0	30|0	0|0	810	120					20	1	1	\script\main.lua	0	3857									
»ÆÁúÕæÈË[²Ö¿â]	3	6	0	1	1	NpcFace	huangtianlin		14				passerby012	0	0	0	0	0	0	0	0	28	38	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,129,0,10	100,69,0,10	100,107,0,0	100,118,0,0															6	6	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			30|0	30|0	30|0	30|0	30|0	0|0	1080	120					20	1	1	\script\main.lua	0	3857									
Í¯²»Ã÷	3	6	0	1	1	NpcFace	huanggun		14				passerby034	0	0	0	0	0	0	0	0	28	38	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,117,0,10	100,64,0,10	100,97,0,0	100,109,0,0															6	6	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			30|0	30|0	10|0	50|0	30|0	0|0	810	120					20	1	1	\script\main.lua	0	3857									
ÓðÆÆ[²Ö¿â]	3	6	0	1	1	NpcFace	guanzhu		14				passerby063	0	0	0	0	0	0	0	0	28	38	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,48,0,10	100,32,0,10	100,44,0,0	100,53,0,0															4	4	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			20|0	20|0	20|0	20|0	20|0	0|0	540	130					20	1	1	\script\main.lua	0	3857									
ÓðÁéÁé	3	6	0	1	1	NpcFace	yuling		14				passerby053	0	0	0	0	0	0	0	0	28	38	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,141,0,10	100,75,0,10	100,125,0,0	100,137,0,0															5	5	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			35|0	35|0	50|0	20|0	35|0	0|0	1080	120					20	1	1	\script\main.lua	0	3857									
Ñ×·ã	3	6	0	1	1	NpcFace	duyi		14				passerby016	0	0	0	0	0	0	0	0	28	38	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,129,0,10	100,69,0,10	100,107,0,0	100,118,0,0															6	6	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			30|0	30|0	50|0	10|0	30|0	0|0	1080	125					20	1	1	\script\main.lua	0	3857									
¾ÅÒÅ	3	6	0	1	1	NpcFace	junxuguan		14				passerby022	0	0	0	0	0	0	0	0	28	38	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,141,0,10	100,75,0,10	100,125,0,0	100,137,0,0															7	7	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			35|0	35|0	35|0	35|0	35|0	0|0	1080	130					20	1	1	\script\main.lua	0	3857									
¶¦éð	3	6	0	1	1	NpcFace	yuxugongguanzhu		14				passerby061	0	0	0	0	0	0	0	0	28	38	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,150,0,10	100,82,0,10	100,133,0,0	100,146,0,0															7	7	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			50|0	20|0	35|0	35|0	35|0	0|0	1080	120					20	1	1	\script\main.lua	0	3857									
»Æ¹ö	3	6	0	1	1	NpcFace	huanggun		14				passerby040	0	0	0	0	0	0	0	0	28	38	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,150,0,10	100,82,0,10	100,133,0,0	100,146,0,0															5	5	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			35|0	35|0	20|0	60|0	35|0	0|0	1080	135					20	1	1	\script\main.lua	0	3857									
Ä§ÀñÇà	3	6	0	1	1	NpcFace	wujian		14				passerby045	0	0	0	0	0	0	0	0	28	38	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,129,0,10	100,69,0,10	100,107,0,0	100,118,0,0															4	4	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			10|0	50|0	30|0	30|0	30|0	0|0	1080	135					20	1	1	\script\main.lua	0	3857									
Ä§Àñºì	3	6	0	1	1	NpcFace	caobao		14				passerby020	0	0	0	0	0	0	0	0	28	38	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,129,0,10	100,69,0,10	100,107,0,0	100,118,0,0															6	6	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			50|0	10|0	30|0	30|0	30|0	0|0	1080	130					20	1	1	\script\main.lua	0	3857									
Ä§Àñº£	3	6	0	1	1	NpcFace	yunzhongzi		14				passerby052	0	0	0	0	0	0	0	0	28	38	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,141,0,10	100,75,0,10	100,125,0,0	100,137,0,0															7	7	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			30|0	30|0	30|0	30|0	30|0	0|0	1080	110					20	1	1	\script\main.lua	0	3857									
Ä§ÀñÊÙ	3	6	0	1	1	NpcFace	jieyindaoren		14				passerby057	0	0	0	0	0	0	0	0	28	38	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,141,0,10	100,75,0,10	100,125,0,0	100,137,0,0															7	7	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			30|0	30|0	10|0	50|0	30|0	0|0	1080	110					20	1	1	\script\main.lua	0	3857									
ÆÕÏÍÕæÈË	3	6	0	1	1	NpcFace	qiongxiao		14				passerby014	0	0	0	0	0	0	0	0	28	38	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,150,0,10	100,82,0,10	100,133,0,0	100,146,0,0															7	7	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			35|0	35|0	50|0	20|0	35|0	0|0	1080	110					20	1	1	\script\main.lua	0	3857									
»ðÁéÊ¥Ä¸	3	6	0	1	1	NpcFace	qiongxiao		14				passerby019	0	0	0	0	0	0	0	0	28	38	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,129,0,10	100,69,0,10	100,107,0,0	100,118,0,0															6	6	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			30|0	30|0	10|0	50|0	30|0	0|0	1080	120					20	1	1	\script\main.lua	0	3857									
ÎÞµ±Ê¥Ä¸	3	6	0	1	1	NpcFace	bixiao		14				passerby030	0	0	0	0	0	0	0	0	28	38	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,129,0,10	100,69,0,10	100,107,0,0	100,118,0,0															6	6	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			30|0	30|0	50|0	10|0	30|0	0|0	1080	120					20	1	1	\script\main.lua	0	3857									
¹êÁéÊ¥Ä¸	3	6	0	1	1	NpcFace	yunxiao		14				passerby049	0	0	0	0	0	0	0	0	28	38	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,129,0,10	100,69,0,10	100,107,0,0	100,118,0,0															4	4	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			10|0	50|0	30|0	30|0	30|0	0|0	1080	140					20	1	1	\script\main.lua	0	3857									
ÓàÔª	3	6	0	1	1	NpcFace	lihan		14				passerby015	0	0	0	0	0	0	0	0	28	38	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,129,0,10	100,69,0,10	100,107,0,0	100,118,0,0															6	6	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			50|0	10|0	30|0	30|0	30|0	0|0	1080	140					20	1	1	\script\main.lua	0	3857									
Ö£Â×	3	6	0	1	1	NpcFace	yunzhongzi		14				passerby052	0	0	0	0	0	0	0	0	28	38	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,141,0,10	100,75,0,10	100,125,0,0	100,137,0,0															7	7	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			30|0	30|0	30|0	30|0	30|0	0|0	1080	110					20	1	1	\script\main.lua	0	3857									
¾åÁôËï	3	6	0	1	1	NpcFace	caobao		14				passerby020	0	0	0	0	0	0	0	0	28	38	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,141,0,10	100,75,0,10	100,125,0,0	100,137,0,0															7	7	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			30|0	30|0	10|0	50|0	30|0	0|0	1080	130					20	1	1	\script\main.lua	0	3857									
ÂÞÐû	3	6	0	1	1	NpcFace	lihan		14				passerby015	0	0	0	0	0	0	0	0	28	38	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,141,0,10	100,75,0,10	100,125,0,0	100,137,0,0															5	5	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			35|0	35|0	50|0	20|0	35|0	0|0	1080	140					20	1	1	\script\main.lua	0	3857									
³çºÚ»¢	3	6	0	1	1	NpcFace	huangfeihu		14				passerby023	0	0	0	0	0	0	0	0	28	38	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,141,0,10	100,75,0,10	100,125,0,0	100,137,0,0															7	7	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			35|0	35|0	35|0	35|0	35|0	0|0	1080	140					20	1	1	\script\main.lua	0	3857									
ÓêÊ¦	3	6	0	1	1	NpcFace	yinjiao		14				passerby011	0	0	0	0	0	0	0	0	28	38	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,150,0,10	100,82,0,10	100,133,0,0	100,146,0,0															5	5	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			35|0	35|0	20|0	60|0	35|0	0|0	1080	140					20	1	1	\script\main.lua	0	3857									
Àî¾¸	3	6	0	1	1	NpcFace	huangfeihu		14				passerby036	0	0	0	0	0	0	0	0	28	14	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,102,0,10	100,55,0,10	100,79,0,0	100,91,0,0															5	5	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			30|0	30|0	10|0	50|0	30|0	0|0	810	145					20	1	1	\script\main.lua	0	3857									
À¥ÂØ·çÃ½[æäÊ¹]	3	6	0	1	1	NpcFace	huangtianlin		14				passerby028	0	0	0	0	0	0	0	0	28	23	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,48,0,10	100,32,0,10	100,44,0,0	100,53,0,0															5	5	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			15|0	15|0	15|0	15|0	15|0	0|0	540	160					20	1	1	\script\main.lua	0	3857									
Ç®ÎÞÓÇ[µäµ±]	3	6	0	1	1	NpcFace	yuxugongguanzhu		14				passerby061	0	0	0	0	0	0	0	0	28	18	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,69,0,10	100,39,0,10	100,52,0,0	100,65,0,0															5	5	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			25|0	25|0	25|0	25|0	25|0	0|0	540	120					20	1	1	\script\main.lua	0	3857									
¹ã³É×Ó	3	6	0	1	1	NpcFace	shanrong		14				passerby029	0	0	0	0	0	0	0	0	28	31	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,87,0,10	100,47,0,10	100,70,0,0	100,82,0,0															4	4	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			30|0	30|0	10|0	50|0	30|0	0|0	540	130					20	1	1	\script\main.lua	0	3857									
ÔÆÖÐ×Ó	3	6	0	1	1	NpcFace	wuyan		14				passerby021	0	0	0	0	0	0	0	0	28	22	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,34,0,10	100,26,0,10	100,29,0,0	100,36,0,0															5	5	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			15|0	15|0	15|0	15|0	15|0	0|0	540	120					20	1	1	\script\main.lua	0	3857									
ÑîÈÎ	3	6	0	1	1	NpcFace	jieyindaoren		14				passerby057	0	0	0	0	0	0	0	0	28	18	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,102,0,10	100,55,0,10	100,79,0,0	100,91,0,0															5	5	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			30|0	30|0	50|0	10|0	30|0	0|0	810	110					20	1	1	\script\main.lua	0	3857									
ÕÔ¹«Ã÷	3	6	0	1	1	NpcFace	chaogeneitingshiwei		14				passerby031	0	0	0	0	0	0	0	0	28	38	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,117,0,10	100,64,0,10	100,97,0,0	100,109,0,0															6	6	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			30|0	30|0	10|0	50|0	30|0	0|0	810	125					20	1	1	\script\main.lua	0	3857									
»Æ÷Ë	3	6	0	1	1	NpcFace	wuyan		14				passerby026	0	0	0	0	0	0	0	0	28	38	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,117,0,10	100,64,0,10	100,97,0,0	100,109,0,0															6	6	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			30|0	30|0	50|0	10|0	30|0	0|0	810	150					20	1	1	\script\main.lua	0	3857									
»Æ·É»¢	3	6	0	1	1	NpcFace	lihan		14				passerby058	0	0	0	0	0	0	0	0	28	38	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,117,0,10	100,64,0,10	100,97,0,0	100,109,0,0															6	6	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			30|0	30|0	50|0	10|0	30|0	0|0	810	130					20	1	1	\script\main.lua	0	3857									
»ÆÃ÷	3	6	0	1	1	NpcFace	yinjiao		14				passerby007	0	0	0	0	0	0	0	0	28	38	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,117,0,10	100,64,0,10	100,97,0,0	100,109,0,0															6	6	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			50|0	10|0	30|0	30|0	30|0	0|0	810	125					20	1	1	\script\main.lua	0	3857									
1ÅÄÂôÊ¦2	3	6	0	1	1	NpcFace	duyi		14				passerby035	0	0	0	0	0	0	0	0	28	38	12	15	11	20						\script\main.lua			\script\npclevelscript\npclevelscript.lua	100,0,0,0	100,0,0,0	100,0,0,1000000	0|0	100,129,0,10	100,69,0,10	100,107,0,0	100,118,0,0															6	6	15	15	300	50	1500	1	60	40	30	20	10	0	0	50	50			30|0	30|0	30|0	30|0	30|0	0|0	1080	120					20	1	1	\script\main.lua	0	3857									
